smiles,Heiser_inh_index,MERS_inh_index,Touret_inh_index,pert_ID
OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,,56.5625,1.052111103,['BRD-K43786866']
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.119630499,84.3,-0.275110513,['BRD-K70487031']
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,0.15447830099999998,,-0.34165495,['BRD-K28761384']
CN1CCN(CC/C=C2\c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.036868709,54.475,,['BRD-K97309399']
CC(O)C(O)C1=Nc2c(nc(N)[nH]c2=O)NC1,,51.6,,['BRD-A01317026']
O=C(CC(=O)c1ccccc1)c1ccccc1,,53.85,,['BRD-K01555864']
Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,,82.9125,,['BRD-K67868012']
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,,57.15,0.13172003699999998,['BRD-A34006693']
CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,0.15684773400000002,56.075,0.074113865,['BRD-A72988804']
OC1CCCCC1N1CCC(c2ccccc2)CC1,,53.875,,['BRD-K14765469']
CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,,,-0.12783167,['BRD-A23689620']
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-0.068760422,55.15,0.564729009,['BRD-A97437073']
CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C,,59.7875,,['BRD-A99182808']
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,0.042130958,55.5125,0.922417366,['BRD-K06181161']
CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,0.490527874,49.1375,0.319592476,['BRD-M30251550']
CCN(CC)CCOC(=O)C1(c2ccc([N+](=O)[O-])cc2)CCCC1,,,0.894640607,['BRD-K28453807']
COc1ccc(S(=O)(=O)N(C(C)=O)c2ccccc2/C=C/c2cc[n+]([O-])cc2)cc1,,44.0,,['BRD-K70511574']
CC1CCC/C=C/C2CC(O)CC2C(O)/C=C/C(=O)O1,,61.4,,['BRD-A84228258']
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,,,0.000816769,['BRD-K13296708']
CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,76.725,,['BRD-K48735772']
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,0.013840879,53.2,0.8569284640000001,['BRD-K11742128']
CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21,,,0.197501001,['BRD-A44133049']
Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,,65.4,,"['BRD-A42383464', 'BRD-K70578146', 'BRD-K72561299']"
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,0.156833046,54.79166667,0.033144332,['BRD-K68507560']
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,0.013117118,56.4,1.001853011,['BRD-K17294426']
CC(N)Cc1c[nH]cn1,,47.775,,['BRD-K28308851']
CN(C)/N=N/c1[nH]cnc1C(N)=O,0.15695291,56.425,-0.010602356,['BRD-K35520305']
O=C(Cn1ccnc1[N+](=O)[O-])NCCO,,48.475,0.05984367400000001,['BRD-K96042922']
CNC(=NC#N)NCCSCc1nc[nH]c1C,0.049675473,57.275,0.014468385,['BRD-K18618618']
Cn1c([N+](=O)[O-])cnc1COC(N)=O,0.0220295,53.5,0.778581966,['BRD-K94266545']
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,0.043056843,57.1875,-0.006621335,['BRD-K89125793']
Cc1ncc([N+](=O)[O-])n1CC(C)O,0.148814127,60.2375,0.063486635,['BRD-A70083328']
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,0.121831516,51.3875,0.063053097,['BRD-A42759514']
Cc1ncc([N+](=O)[O-])n1CCO,0.115055213,46.825,-0.007084488000000002,['BRD-K52020312']
CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,0.056104392,98.35,-0.134407646,['BRD-A52282606']
COC(=O)C1C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],0.402217267,55.375,,['BRD-A96107863']
CCOC(=O)C1C(C)=NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0.147895206,59.275,,['BRD-A12560204']
COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],,,0.206295702,['BRD-A30977374']
COCCOC(=O)C1C(C)=NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,,,0.48763089,['BRD-A24891640']
COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,0.207584327,34.875,0.016869468999999998,['BRD-K51318897']
O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,0.10494988,54.4375,0.066963462,['BRD-K20920669']
Cc1c(O)c(=O)ccn1C,0.045927287,52.275,0.199077455,['BRD-K06878038']
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,0.211345282,54.60833333,0.943621811,['BRD-K70778732']
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC,,53.3875,0.023414055,['BRD-K19107160']
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,,21.3375,,['BRD-K47105409']
N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCc1ccccc1,,42.075,,['BRD-K12357156']
CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,,51.50625,,"['BRD-K17415526', 'BRD-K43405658']"
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,0.038486057,54.8875,1.6653051819999998,['BRD-A19736161']
COc1ccc(CNC(=O)C=Cc2ccc3[nH]cc(CCN(C)C)c3c2)cc1,,54.875,,['BRD-K68190965']
CC(NC(=O)c1ccccc1/N=C/c1c(O)ccc2ccccc12)c1ccccc1,,46.9625,,['BRD-A23747351']
O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1cccc(Oc2ccccc2)c1,,58.9375,,['BRD-K08109516']
Clc1ccc(C(c2ccc(Cl)cc2)n2cc[n+](CC(OCc3ccc(Cl)cc3Cl)c3ccc(Cl)cc3Cl)c2)cc1,,54.6,,['BRD-A26199074']
NS(=O)(=O)c1cccc2c1c([N+](=O)[O-])cc1nc(O)c(O)nc12,,56.575,,['BRD-K47717570']
Nc1ccc(/N=N/c2ccccc2)c(N)n1,0.218627184,60.8625,0.163200472,['BRD-K76304753']
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0.298629849,52.935,0.366709199,['BRD-K49671696']
CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,0.15743542900000002,56.7875,0.5442546779999999,['BRD-K13926615']
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,-0.076324849,98.525,-0.126343063,"['BRD-A89585551', 'BRD-K40645748']"
NC1CONC1=O,,54.72083333,1.423501752,"['BRD-K53226837', 'BRD-K87226815']"
CC12CCC(O)CC1CCC1C2CC(O)C2(C)C(C3=CC(=O)OC3)CCC12O,,86.325,0.271179316,"['BRD-K18619710', 'BRD-K55113501']"
CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)CCC12O,,87.475,0.257197007,"['BRD-K18518344', 'BRD-K92923799']"
CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2C1=CC(=O)OC1,,85.8,,"['BRD-A84066268', 'BRD-K84595254']"
C1N2CN3CN1CN(C2)C3,0.230470949,53.525,0.289729647,['BRD-K30114692']
CC(=O)NCC1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,0.022804375,56.8875,0.049466654000000006,['BRD-K66876909']
CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3csc(N)n3)C2SC1,0.00306833,55.525,0.107918112,"['BRD-K02275692', 'BRD-K21815137']"
CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O,,55.725,,['BRD-K74765201']
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,0.128524686,56.925,0.019875435,['BRD-K19462402']
CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,0.07239640900000001,27.125,-0.1,['BRD-K57875380']
Cc1cc(C)cc(C(=O)N(C)C(Cc2ccc(-c3ccccc3)cc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)c1,,38.95,,['BRD-A54029483']
CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O,,55.775,0.094163747,['BRD-A80869209']
COC(=O)c1ccccc1NC(=O)c1ccc(F)cc1,,54.4,,['BRD-K78633253']
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,0.443019784,95.50625,0.132295781,['BRD-K35960502']
O=C(Nc1ccccc1)c1cc([N+](=O)[O-])ccc1Cl,,58.375,,['BRD-K93258693']
N#C/C(=C/c1ccc(O)c(O)c1)C(=O)OC/C=C/c1ccccc1,,55.2,,['BRD-K10870738']
CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,0.130346768,48.625,,['BRD-A53077924']
CCc1cc(Cl)c(OC)c(C(=O)NCC2CCCN2CC)c1O,,,0.423410649,['BRD-K50417881']
CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,,55.1,0.346535735,['BRD-K54094468']
CCN1CCCC1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,0.027982576,55.1,0.043675229,['BRD-K04111260']
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,0.26221697,51.43333333,0.094621027,['BRD-A60197193']
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,0.184704377,55.65,0.043702342000000005,"['BRD-A55272860', 'BRD-K51671335']"
CNCCCC12CCC(c3ccccc31)c1ccccc12,,53.89375,-0.135798054,"['BRD-K03319035', 'BRD-K25433859']"
COC(=O)NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],0.131668949,59.775,-0.021982663,['BRD-K77317635']
OCc1ccc(-c2nn(Cc3ccccc3)c3ccccc23)o1,,52.225,,['BRD-K60476892']
COC1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,0.139622813,53.30833333,0.077366945,['BRD-K91289464']
CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,0.145675905,52.35,0.947623812,['BRD-A09467419']
CCCCCCCCCCCCCC(=O)OC1C(C)C2(O)C(C=C(CO)CC3(O)C(=O)C(C)=CC32)C2C(C)(C)C12OC(C)=O,,58.75,,"['BRD-A15079084', 'BRD-K68552125']"
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,0.007481655,,,['BRD-K51313569']
CN1C(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,0.071422163,53.55,0.572566372,['BRD-A57382968']
CCOC(=O)C1=C(C)NC(=S)NC1c1cccc(O)c1,,55.7375,,['BRD-A78377521']
CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,-0.07555110799999999,,-0.148133605,['BRD-K73838513']
CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,-0.011156521,58.7125,-0.123254996,['BRD-K56940463']
COc1ccc(CCN(C)CCCN2CCc3cc(OC)c(OC)cc3CC2=O)cc1OC,,52.3875,,['BRD-K92446736']
CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,0.13882643,55.36666667,0.289589066,"['BRD-A15297126', 'BRD-K47036706', 'BRD-K57886322']"
CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,,52.305,0.7260384059999999,"['BRD-A34299591', 'BRD-A58753560', 'BRD-A60571864', 'BRD-A82238138']"
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,0.193743342,50.05,0.084800056,"['BRD-A65449987', 'BRD-K18674849', 'BRD-K49577446']"
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,-0.150269046,53.6375,,"['BRD-A92439610', 'BRD-K53790871']"
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,,52.675,0.939751347,"['BRD-A77824596', 'BRD-K34817515', 'BRD-K94353609']"
O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,,50.65,0.774968277,['BRD-K26104851']
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N)C2SC1,,57.8,0.243077769,"['BRD-A79314293', 'BRD-K65377893']"
CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,0.289847906,58.6625,0.077723498,['BRD-K93645900']
O=C(C=Cc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,,59.3,,['BRD-K49890030']
OCC1OC(Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)C(O)C(O)C1O,0.085524015,50.8,,['BRD-K43236057']
CCN1CC2(C)CCC(O)C34C5CC6C(OC)CC(O)(C(CC23)C14)C5C6O,,51.5,,['BRD-A43849199']
CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1,,,-0.100115959,['BRD-K55106630']
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,0.027451275,71.825,,['BRD-K95309561']
Cn1cnc(=N)c2nc[nH]c21,,52.15,,['BRD-K81647657']
CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,,56.5,1.135561497,['BRD-A77291778']
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,0.045890305,52.6125,0.0906305075,"['BRD-A78303415', 'BRD-K39330046', 'BRD-K40530731', 'BRD-M35773784']"
CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,0.095936743,53.6125,0.041309193,"['BRD-A09539288', 'BRD-A39671870', 'BRD-A74975734']"
CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,0.202085279,57.875,-0.427724507,"['BRD-K09963420', 'BRD-K70158168']"
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,0.115896517,54.125,0.164769949,['BRD-K15010214']
CC(=O)NC1CCSC1=O,,53.8375,-0.001877312,['BRD-A57957888']
CC(C)Cn1cnc2c(N)nc3ccccc3c21,0.171692614,56.18125,0.6798652059999999,['BRD-K26657438']
CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O,,54.925,0.068682853,['BRD-K59935627']
